ENSG	ENST	ENSP	Gene_name	Length	PredHel	Topology
ENSG00000180776	ENST00000382466	ENSP00000371905	ZDHHC20	len=354	PredHel=4	Topology=i13-32o52-74i171-193o208-230i
ENSG00000180776	ENST00000542645	ENSP00000443236	ZDHHC20	len=292	PredHel=2	Topology=i108-130o145-167i
ENSG00000180776	ENST00000415724	ENSP00000401232	ZDHHC20	len=365	PredHel=4	Topology=i13-32o52-74i171-193o208-230i
ENSG00000180776	ENST00000320220	ENSP00000313583	ZDHHC20	len=320	PredHel=4	Topology=i13-32o52-74i171-193o208-230i
ENSG00000180776	ENST00000422251	ENSP00000396819	ZDHHC20	len=130	PredHel=2	Topology=i13-32o52-74i
ENSG00000124164	ENST00000475243	ENSP00000417175	VAPB	len=243	PredHel=1	Topology=o220-242i
ENSG00000102057	ENST00000376477	ENSP00000365660	KCND1	len=270	PredHel=1	Topology=o10-32i
ENSG00000102057	ENST00000218176	ENSP00000218176	KCND1	len=647	PredHel=5	Topology=o183-205i259-281o326-348i361-383o387-409i
ENSG00000088836	ENST00000380056	ENSP00000369396	SLC4A11	len=891	PredHel=11	Topology=o375-397i417-439o459-481i493-515o570-592i652-674o700-722i757-779o783-802i829-851o856-873i
ENSG00000088836	ENST00000380059	ENSP00000369399	SLC4A11	len=918	PredHel=11	Topology=o402-424i444-466o486-508i520-542o597-619i679-701o727-749i784-806o810-829i856-878o883-900i
ENSG00000088836	ENST00000474451	ENSP00000476859	SLC4A11	len=574	PredHel=3	Topology=o340-362i383-405o425-447i
ENSG00000088836	ENST00000539553	ENSP00000441370	SLC4A11	len=875	PredHel=11	Topology=o359-381i401-423o443-465i477-499o554-576i636-658o684-706i741-763o767-786i813-835o840-857i
ENSG00000206190	ENST00000356865	ENSP00000349325	ATP10A	len=1499	PredHel=10	Topology=i87-106o110-128i310-332o357-379i1089-1111o1121-1140i1171-1193o1203-1221i1228-1250o1270-1292i
ENSG00000206190	ENST00000555815	ENSP00000450480	ATP10A	len=594	PredHel=4	Topology=i87-106o110-128i310-332o357-379i
ENSG00000206190	ENST00000555756	ENSP00000451615	ATP10A	len=139	PredHel=1	Topology=i116-138o
ENSG00000206190	ENST00000389967	ENSP00000374617	ATP10A	len=155	PredHel=1	Topology=i89-111o
ENSG00000205808	ENST00000381883	ENSP00000371307	PPAPDC2	len=295	PredHel=3	Topology=o165-187i224-246o261-280i
ENSG00000085871	ENST00000265498	ENSP00000265498	MGST2	len=147	PredHel=2	Topology=o65-87i108-130o
ENSG00000085871	ENST00000503816	ENSP00000423008	MGST2	len=147	PredHel=2	Topology=o65-87i108-130o
ENSG00000099994	ENST00000358321	ENSP00000351075	SUSD2	len=822	PredHel=1	Topology=o786-808i
ENSG00000102683	ENST00000218867	ENSP00000218867	SGCG	len=291	PredHel=1	Topology=i36-58o
ENSG00000102683	ENST00000537476	ENSP00000444100	SGCG	len=291	PredHel=1	Topology=i36-58o
ENSG00000102683	ENST00000545013	ENSP00000442232	SGCG	len=291	PredHel=1	Topology=i36-58o
ENSG00000101180	ENST00000340177	ENSP00000342560	HRH3	len=445	PredHel=7	Topology=o38-60i72-94o109-128i156-178o198-220i361-383o398-415i
ENSG00000101180	ENST00000317393	ENSP00000321482	HRH3	len=453	PredHel=7	Topology=o38-60i72-94o109-128i156-178o198-220i361-383o398-415i
ENSG00000120251	ENST00000512774	ENSP00000423988	GRIA2	len=48	PredHel=1	Topology=i7-29o
ENSG00000120251	ENST00000507898	ENSP00000426845	GRIA2	len=836	PredHel=3	Topology=o495-517i578-600o768-790i
ENSG00000120251	ENST00000393815	ENSP00000377403	GRIA2	len=836	PredHel=3	Topology=o495-517i578-600o768-790i
ENSG00000120251	ENST00000509417	ENSP00000425217	GRIA2	len=124	PredHel=1	Topology=i7-29o
ENSG00000120251	ENST00000296526	ENSP00000296526	GRIA2	len=883	PredHel=4	Topology=i7-29o542-564i625-647o815-837i
ENSG00000120251	ENST00000264426	ENSP00000264426	GRIA2	len=883	PredHel=4	Topology=i7-29o542-564i625-647o815-837i
ENSG00000120251	ENST00000323661	ENSP00000318144	GRIA2	len=730	PredHel=2	Topology=o495-517i578-600o
ENSG00000120251	ENST00000510854	ENSP00000423229	GRIA2	len=214	PredHel=1	Topology=o146-168i
ENSG00000120251	ENST00000449365	ENSP00000389837	GRIA2	len=836	PredHel=3	Topology=o495-517i578-600o768-790i
ENSG00000197465	ENST00000358615	ENSP00000351430	GYPE	len=78	PredHel=2	Topology=i5-27o53-75i
ENSG00000197465	ENST00000506264	ENSP00000426746	GYPE	len=59	PredHel=1	Topology=i5-27o
ENSG00000197465	ENST00000437468	ENSP00000400698	GYPE	len=78	PredHel=2	Topology=i5-27o53-75i
ENSG00000166206	ENST00000311550	ENSP00000308725	GABRB3	len=473	PredHel=4	Topology=o245-267i274-293o308-330i454-471o
ENSG00000166206	ENST00000541819	ENSP00000442408	GABRB3	len=529	PredHel=4	Topology=o301-323i330-349o364-386i510-527o
ENSG00000166206	ENST00000299267	ENSP00000299267	GABRB3	len=473	PredHel=4	Topology=o245-267i274-293o308-330i454-471o
ENSG00000166206	ENST00000400188	ENSP00000383049	GABRB3	len=402	PredHel=4	Topology=o174-196i203-222o237-259i383-400o
ENSG00000166206	ENST00000545868	ENSP00000439169	GABRB3	len=388	PredHel=4	Topology=o160-182i189-208o223-245i369-386o
ENSG00000179934	ENST00000326306	ENSP00000326432	CCR8	len=355	PredHel=6	Topology=o40-62i74-96o111-133i154-176o196-218i239-261o
ENSG00000179934	ENST00000545843	ENSP00000440474	CCR8	len=272	PredHel=5	Topology=i12-34o39-58i71-93o113-135i156-178o
ENSG00000164849	ENST00000444847	ENSP00000410743	GPR146	len=315	PredHel=5	Topology=o29-51i64-86o101-123i147-169o189-211i
ENSG00000164849	ENST00000397095	ENSP00000380283	GPR146	len=333	PredHel=5	Topology=o29-51i64-86o101-123i147-169o189-211i
ENSG00000164849	ENST00000297468	ENSP00000297468	GPR146	len=333	PredHel=5	Topology=o29-51i64-86o101-123i147-169o189-211i
ENSG00000250361	ENST00000502664	ENSP00000427690	GYPB	len=91	PredHel=2	Topology=i5-27o61-83i
ENSG00000250361	ENST00000513128	ENSP00000425244	GYPB	len=58	PredHel=1	Topology=o28-50i
ENSG00000250361	ENST00000283126	ENSP00000283126	GYPB	len=91	PredHel=2	Topology=i5-27o61-83i
ENSG00000124222	ENST00000355957	ENSP00000348229	STX16	len=308	PredHel=1	Topology=i286-305o
ENSG00000124222	ENST00000359617	ENSP00000352634	STX16	len=272	PredHel=1	Topology=o250-269i
ENSG00000124222	ENST00000371141	ENSP00000360183	STX16	len=325	PredHel=1	Topology=i303-322o
ENSG00000124222	ENST00000371132	ENSP00000360173	STX16	len=304	PredHel=1	Topology=i282-301o
ENSG00000124222	ENST00000358029	ENSP00000350723	STX16	len=321	PredHel=1	Topology=i299-318o
ENSG00000124222	ENST00000438253	ENSP00000401801	STX16	len=219	PredHel=1	Topology=i197-216o
ENSG00000124222	ENST00000361770	ENSP00000355408	STX16	len=308	PredHel=1	Topology=i286-305o
ENSG00000124222	ENST00000361830	ENSP00000354445	STX16	len=325	PredHel=1	Topology=i303-322o
ENSG00000126821	ENST00000247225	ENSP00000247225	SGPP1	len=441	PredHel=7	Topology=i131-153o158-175i229-251o256-278i290-309o357-379i418-440o
ENSG00000205755	ENST00000400841	ENSP00000383641	CRLF2	len=255	PredHel=2	Topology=i5-27o232-254i
ENSG00000205755	ENST00000381567	ENSP00000370979	CRLF2	len=256	PredHel=2	Topology=i5-27o233-255i
ENSG00000205755	ENST00000381566	ENSP00000370978	CRLF2	len=233	PredHel=1	Topology=i5-27o
ENSG00000132164	ENST00000254488	ENSP00000254488	SLC6A11	len=632	PredHel=10	Topology=i84-106o138-160i253-275o302-324i337-359o386-408i438-460o470-492i511-533o548-570i
ENSG00000132164	ENST00000454147	ENSP00000404120	SLC6A11	len=208	PredHel=2	Topology=i84-106o138-160i
ENSG00000164125	ENST00000592057	ENSP00000466873	FAM198B	len=331	PredHel=1	Topology=i307-329o
ENSG00000177710	ENST00000382435	ENSP00000371872	SLC35G5	len=338	PredHel=8	Topology=i35-57o100-122i159-181o191-213i218-240o250-272i279-301o311-330i
ENSG00000127863	ENST00000248484	ENSP00000248484	TNFRSF19	len=417	PredHel=1	Topology=o169-191i
ENSG00000127863	ENST00000382258	ENSP00000371693	TNFRSF19	len=423	PredHel=1	Topology=o169-191i
ENSG00000127863	ENST00000382263	ENSP00000371698	TNFRSF19	len=417	PredHel=1	Topology=o169-191i
ENSG00000127863	ENST00000403372	ENSP00000385408	TNFRSF19	len=285	PredHel=1	Topology=o37-59i
ENSG00000137869	ENST00000559653	ENSP00000452667	CYP19A1	len=138	PredHel=1	Topology=i12-34o
ENSG00000137869	ENST00000559980	ENSP00000452872	CYP19A1	len=172	PredHel=1	Topology=o20-39i
ENSG00000137869	ENST00000405011	ENSP00000384389	CYP19A1	len=166	PredHel=1	Topology=o20-39i
ENSG00000137869	ENST00000559646	ENSP00000453318	CYP19A1	len=164	PredHel=1	Topology=o20-39i
ENSG00000164850	ENST00000401670	ENSP00000385151	GPER1	len=375	PredHel=7	Topology=o63-85i97-119o134-153i174-196o219-241i262-284o304-326i
ENSG00000164850	ENST00000413368	ENSP00000410487	GPER1	len=73	PredHel=1	Topology=i55-72o
ENSG00000164850	ENST00000297469	ENSP00000297469	GPER1	len=375	PredHel=7	Topology=o63-85i97-119o134-153i174-196o219-241i262-284o304-326i
ENSG00000164850	ENST00000397088	ENSP00000380277	GPER1	len=375	PredHel=7	Topology=o63-85i97-119o134-153i174-196o219-241i262-284o304-326i
ENSG00000164850	ENST00000397092	ENSP00000380281	GPER1	len=375	PredHel=7	Topology=o63-85i97-119o134-153i174-196o219-241i262-284o304-326i
ENSG00000151617	ENST00000511804	ENSP00000425354	EDNRA	len=202	PredHel=3	Topology=o32-54i83-102o122-144i
ENSG00000151617	ENST00000324300	ENSP00000315011	EDNRA	len=427	PredHel=7	Topology=o83-105i117-139o154-176i196-218o257-279i308-327o347-369i
ENSG00000151617	ENST00000510697	ENSP00000427259	EDNRA	len=187	PredHel=2	Topology=i85-107o117-139i
ENSG00000151617	ENST00000506066	ENSP00000425281	EDNRA	len=318	PredHel=5	Topology=o83-105i117-139o149-168i199-218o238-260i
ENSG00000151617	ENST00000358556	ENSP00000351359	EDNRA	len=318	PredHel=5	Topology=o83-105i117-139o149-168i199-218o238-260i
ENSG00000151617	ENST00000339690	ENSP00000341556	EDNRA	len=161	PredHel=2	Topology=i85-107o117-139i
ENSG00000128271	ENST00000424232	ENSP00000404497	ADORA2A	len=87	PredHel=3	Topology=o10-32i39-60o64-86i
ENSG00000128271	ENST00000486108	ENSP00000473799	ADORA2A	len=108	PredHel=3	Topology=o10-32i44-66o76-98i
ENSG00000128271	ENST00000444262	ENSP00000414802	ADORA2A	len=365	PredHel=7	Topology=o10-32i44-66o76-98i121-143o179-201i230-252o267-289i
ENSG00000128271	ENST00000496258	ENSP00000474097	ADORA2A	len=83	PredHel=2	Topology=o10-32i44-66o
ENSG00000128271	ENST00000337539	ENSP00000336630	ADORA2A	len=412	PredHel=7	Topology=o10-32i44-66o76-98i121-143o179-201i230-252o267-289i
ENSG00000128271	ENST00000472248	ENSP00000475000	ADORA2A	len=29	PredHel=1	Topology=o5-27i
ENSG00000128271	ENST00000436735	ENSP00000397071	ADORA2A	len=64	PredHel=2	Topology=o10-32i44-63o
ENSG00000128271	ENST00000439591	ENSP00000400190	ADORA2A	len=76	PredHel=2	Topology=o10-32i44-66o
ENSG00000092445	ENST00000559066	ENSP00000454050	TYRO3	len=845	PredHel=1	Topology=o384-406i
ENSG00000092445	ENST00000263798	ENSP00000263798	TYRO3	len=890	PredHel=1	Topology=o429-451i
ENSG00000164124	ENST00000505049	ENSP00000425266	TMEM144	len=77	PredHel=2	Topology=i5-27o37-59i
ENSG00000164124	ENST00000505189	ENSP00000421289	TMEM144	len=87	PredHel=3	Topology=i5-27o37-59i64-86o
ENSG00000164124	ENST00000508243	ENSP00000422297	TMEM144	len=167	PredHel=5	Topology=o10-29i38-60o64-86i93-115o125-144i
ENSG00000164124	ENST00000296529	ENSP00000296529	TMEM144	len=345	PredHel=10	Topology=o10-29i38-60o64-86i93-115o125-144i188-210o230-252i264-286o291-313i320-342o
ENSG00000164124	ENST00000512481	ENSP00000424659	TMEM144	len=87	PredHel=3	Topology=i5-27o37-59i64-86o
ENSG00000164124	ENST00000504569	ENSP00000422082	TMEM144	len=137	PredHel=3	Topology=o10-29i38-60o80-102i
ENSG00000164124	ENST00000509278	ENSP00000425815	TMEM144	len=73	PredHel=2	Topology=i5-27o37-59i
ENSG00000164124	ENST00000514558	ENSP00000426211	TMEM144	len=169	PredHel=5	Topology=o10-29i38-60o64-86i93-115o125-144i
ENSG00000164124	ENST00000503200	ENSP00000420990	TMEM144	len=110	PredHel=3	Topology=o10-29i38-60o80-102i
ENSG00000164124	ENST00000511532	ENSP00000420930	TMEM144	len=194	PredHel=5	Topology=o10-29i38-60o64-86i93-115o125-144i
ENSG00000164124	ENST00000502698	ENSP00000425907	TMEM144	len=77	PredHel=2	Topology=i5-27o37-59i
ENSG00000164124	ENST00000514971	ENSP00000422899	TMEM144	len=91	PredHel=3	Topology=i5-27o37-59i64-86o
ENSG00000153132	ENST00000325617	ENSP00000326699	CLGN	len=610	PredHel=1	Topology=o471-493i
ENSG00000153132	ENST00000414773	ENSP00000392782	CLGN	len=610	PredHel=1	Topology=o471-493i
ENSG00000153132	ENST00000537281	ENSP00000439381	CLGN	len=610	PredHel=1	Topology=o471-493i
ENSG00000198223	ENST00000381529	ENSP00000370940	CSF2RA	len=400	PredHel=1	Topology=o324-346i
ENSG00000198223	ENST00000381524	ENSP00000370935	CSF2RA	len=400	PredHel=1	Topology=o324-346i
ENSG00000198223	ENST00000381509	ENSP00000370920	CSF2RA	len=410	PredHel=1	Topology=o324-346i
ENSG00000198223	ENST00000432318	ENSP00000416437	CSF2RA	len=400	PredHel=1	Topology=o324-346i
ENSG00000198223	ENST00000417535	ENSP00000394227	CSF2RA	len=434	PredHel=1	Topology=o358-380i
ENSG00000198223	ENST00000501036	ENSP00000440491	CSF2RA	len=267	PredHel=1	Topology=o191-213i
ENSG00000157103	ENST00000287766	ENSP00000287766	SLC6A1	len=599	PredHel=12	Topology=i53-72o82-104i125-147o208-230i239-261o288-310i323-345o372-394i423-445o455-477i498-520o535-557i
ENSG00000157103	ENST00000536032	ENSP00000445171	SLC6A1	len=421	PredHel=9	Topology=o30-52i61-83o110-132i145-167o194-216i245-267o277-299i320-342o357-379i
ENSG00000170262	ENST00000399784	ENSP00000382684	MRAP	len=172	PredHel=1	Topology=o38-60i
ENSG00000170262	ENST00000303645	ENSP00000306697	MRAP	len=172	PredHel=1	Topology=o38-60i
ENSG00000170262	ENST00000339944	ENSP00000343661	MRAP	len=102	PredHel=1	Topology=i38-60o
ENSG00000170262	ENST00000399786	ENSP00000382686	MRAP	len=102	PredHel=1	Topology=i38-60o
ENSG00000134490	ENST00000581444	ENSP00000462199	TMEM241	len=76	PredHel=1	Topology=i7-29o
ENSG00000134490	ENST00000383233	ENSP00000372720	TMEM241	len=296	PredHel=8	Topology=i7-29o39-61i68-90o150-167i183-202o212-234i241-263o268-290i
ENSG00000134490	ENST00000477053	ENSP00000437280	TMEM241	len=123	PredHel=2	Topology=i7-29o44-61i
ENSG00000134490	ENST00000473688	ENSP00000431584	TMEM241	len=159	PredHel=3	Topology=i7-29o39-61i68-90o
ENSG00000134490	ENST00000460322	ENSP00000433795	TMEM241	len=50	PredHel=1	Topology=i7-29o
ENSG00000134490	ENST00000578520	ENSP00000464174	TMEM241	len=196	PredHel=5	Topology=i7-29o39-61i68-90o151-168i173-195o
ENSG00000134490	ENST00000497608	ENSP00000433605	TMEM241	len=76	PredHel=1	Topology=i7-29o
ENSG00000134490	ENST00000582336	ENSP00000463348	TMEM241	len=188	PredHel=4	Topology=i7-29o39-61i68-90o150-167i
ENSG00000134490	ENST00000580025	ENSP00000462979	TMEM241	len=76	PredHel=1	Topology=i7-29o
ENSG00000134490	ENST00000450466	ENSP00000414899	TMEM241	len=155	PredHel=4	Topology=o29-46i63-80o93-115i128-150o
ENSG00000134490	ENST00000542162	ENSP00000440152	TMEM241	len=168	PredHel=3	Topology=i7-29o39-61i68-90o
ENSG00000134490	ENST00000399707	ENSP00000382615	TMEM241	len=123	PredHel=2	Topology=i7-29o44-61i
ENSG00000198062	ENST00000452800	ENSP00000442107	POTEH	len=303	PredHel=1	Topology=o280-302i
ENSG00000205693	ENST00000381273	ENSP00000370673	MANSC4	len=340	PredHel=1	Topology=o286-308i
ENSG00000164168	ENST00000296582	ENSP00000296582	TMEM184C	len=438	PredHel=6	Topology=i13-35o50-72i181-200o210-232i253-275o290-312i
ENSG00000164168	ENST00000508208	ENSP00000425940	TMEM184C	len=261	PredHel=4	Topology=i13-35o50-72i180-199o209-231i
ENSG00000164168	ENST00000505999	ENSP00000421159	TMEM184C	len=72	PredHel=1	Topology=o15-37i
ENSG00000120217	ENST00000381577	ENSP00000370989	CD274	len=290	PredHel=1	Topology=o239-261i
ENSG00000120217	ENST00000381573	ENSP00000370985	CD274	len=176	PredHel=1	Topology=o125-147i
ENSG00000088812	ENST00000262919	ENSP00000262919	ATRN	len=1429	PredHel=1	Topology=o1279-1301i
ENSG00000255394	ENST00000525043	ENSP00000436777	C8orf49	len=230	PredHel=1	Topology=i107-129o
ENSG00000163793	ENST00000420191	ENSP00000400382	DNAJC5G	len=62	PredHel=1	Topology=i43-60o
ENSG00000163793	ENST00000404433	ENSP00000385829	DNAJC5G	len=173	PredHel=1	Topology=i111-133o
ENSG00000163793	ENST00000406962	ENSP00000385533	DNAJC5G	len=104	PredHel=1	Topology=i43-60o
ENSG00000130538	ENST00000252835	ENSP00000252835	OR11H1	len=326	PredHel=7	Topology=o42-64i76-98o113-135i156-178o215-237i258-280o290-307i
ENSG00000165046	ENST00000379957	ENSP00000369291	LETM2	len=491	PredHel=1	Topology=i175-197o
ENSG00000165046	ENST00000523983	ENSP00000428765	LETM2	len=444	PredHel=1	Topology=i128-150o
ENSG00000197646	ENST00000397747	ENSP00000380855	PDCD1LG2	len=273	PredHel=1	Topology=o221-243i
ENSG00000197646	ENST00000397745	ENSP00000380853	PDCD1LG2	len=183	PredHel=1	Topology=o131-153i
ENSG00000172967	ENST00000331428	ENSP00000331704	XKR3	len=459	PredHel=9	Topology=o31-53i66-88o98-115i165-187o197-219i264-283o303-325i345-367o377-399i
ENSG00000185291	ENST00000331035	ENSP00000327890	IL3RA	len=378	PredHel=1	Topology=o308-330i
ENSG00000185291	ENST00000381469	ENSP00000370878	IL3RA	len=300	PredHel=1	Topology=o230-252i
ENSG00000185518	ENST00000545111	ENSP00000443243	SV2B	len=532	PredHel=10	Topology=i2-19o50-72i85-107o122-143i238-260o386-408i415-437o441-463i476-498o503-521i
ENSG00000185518	ENST00000394232	ENSP00000377779	SV2B	len=683	PredHel=12	Topology=i111-133o148-170i177-196o201-223i236-258o273-294i389-411o537-559i566-588o592-614i627-649o654-672i
ENSG00000185518	ENST00000557410	ENSP00000450992	SV2B	len=683	PredHel=12	Topology=i111-133o148-170i177-196o201-223i236-258o273-294i389-411o537-559i566-588o592-614i627-649o654-672i
ENSG00000185518	ENST00000330276	ENSP00000332818	SV2B	len=683	PredHel=12	Topology=i111-133o148-170i177-196o201-223i236-258o273-294i389-411o537-559i566-588o592-614i627-649o654-672i
ENSG00000165959	ENST00000298912	ENSP00000298912	CLMN	len=1002	PredHel=1	Topology=o977-994i
ENSG00000165959	ENST00000556441	ENSP00000452305	CLMN	len=67	PredHel=1	Topology=i43-62o
ENSG00000182077	ENST00000438700	ENSP00000417658	PTCHD3	len=767	PredHel=8	Topology=o137-159i295-317o381-403i416-438o443-465i486-505o515-537i603-625o
ENSG00000056291	ENST00000308744	ENSP00000307822	NPFFR2	len=522	PredHel=7	Topology=o150-172i184-206o221-243i262-284o320-342i377-399o414-436i
ENSG00000056291	ENST00000395999	ENSP00000379321	NPFFR2	len=423	PredHel=7	Topology=o50-72i85-107o122-144i163-185o221-243i278-300o315-337i
ENSG00000056291	ENST00000358749	ENSP00000351599	NPFFR2	len=420	PredHel=7	Topology=o47-69i82-104o119-141i160-182o218-240i275-297o312-334i
ENSG00000179468	ENST00000350513	ENSP00000316518	OR9A2	len=310	PredHel=7	Topology=o25-47i60-82o92-114i135-157o194-216i237-256o269-288i
ENSG00000092108	ENST00000555259	ENSP00000452323	SCFD1	len=121	PredHel=1	Topology=i72-94o
ENSG00000225781	ENST00000418316	ENSP00000396085	OR6V1	len=313	PredHel=7	Topology=o23-45i58-80o90-112i133-155o198-220i241-258o273-295i
ENSG00000166979	ENST00000300255	ENSP00000300255	EVA1C	len=441	PredHel=1	Topology=o322-344i
ENSG00000166979	ENST00000401402	ENSP00000384594	EVA1C	len=393	PredHel=1	Topology=o274-296i
ENSG00000166979	ENST00000382699	ENSP00000372146	EVA1C	len=438	PredHel=1	Topology=o319-341i
ENSG00000169100	ENST00000381401	ENSP00000370808	SLC25A6	len=298	PredHel=2	Topology=i172-194o209-231i
ENSG00000186297	ENST00000335625	ENSP00000335592	GABRA5	len=462	PredHel=4	Topology=o259-281i288-307o322-344i431-448o
ENSG00000186297	ENST00000355395	ENSP00000347557	GABRA5	len=462	PredHel=4	Topology=o259-281i288-307o322-344i431-448o
ENSG00000186297	ENST00000400081	ENSP00000382953	GABRA5	len=462	PredHel=4	Topology=o259-281i288-307o322-344i431-448o
ENSG00000196639	ENST00000438284	ENSP00000406705	HRH1	len=487	PredHel=7	Topology=o30-52i64-86o101-123i144-166o192-214i417-439o449-471i
ENSG00000196639	ENST00000431010	ENSP00000397028	HRH1	len=487	PredHel=7	Topology=o30-52i64-86o101-123i144-166o192-214i417-439o449-471i
ENSG00000196639	ENST00000397056	ENSP00000380247	HRH1	len=487	PredHel=7	Topology=o30-52i64-86o101-123i144-166o192-214i417-439o449-471i
ENSG00000176463	ENST00000318445	ENSP00000320634	SLCO3A1	len=710	PredHel=12	Topology=i41-63o78-100i107-129o178-200i213-235o261-283i350-372o387-409i418-440o539-561i574-596o626-648i
ENSG00000176463	ENST00000424469	ENSP00000387846	SLCO3A1	len=692	PredHel=12	Topology=i41-63o78-100i107-129o178-200i213-235o261-283i350-372o387-409i418-440o539-561i574-596o626-648i
ENSG00000176463	ENST00000553304	ENSP00000450559	SLCO3A1	len=130	PredHel=2	Topology=o20-42i49-71o
ENSG00000170180	ENST00000360771	ENSP00000354003	GYPA	len=150	PredHel=2	Topology=i5-27o92-114i
ENSG00000170180	ENST00000324022	ENSP00000324483	GYPA	len=117	PredHel=1	Topology=o59-81i
ENSG00000170180	ENST00000512064	ENSP00000426130	GYPA	len=137	PredHel=2	Topology=i5-27o79-101i
ENSG00000170180	ENST00000512789	ENSP00000425193	GYPA	len=85	PredHel=1	Topology=o27-49i
ENSG00000170180	ENST00000504786	ENSP00000425549	GYPA	len=118	PredHel=2	Topology=i5-27o60-82i
ENSG00000170180	ENST00000503627	ENSP00000421243	GYPA	len=105	PredHel=2	Topology=i5-27o47-69i
ENSG00000170180	ENST00000535709	ENSP00000445398	GYPA	len=124	PredHel=1	Topology=o66-88i
ENSG00000236398	ENST00000446620	ENSP00000405095	TAS2R39	len=338	PredHel=6	Topology=o33-55i75-97o117-139i160-182o211-233i263-285o
ENSG00000249581	ENST00000511148	ENSP00000424711	CLRN2	len=232	PredHel=3	Topology=o10-32i99-121o136-158i
ENSG00000159199	ENST00000355938	ENSP00000348205	ATP5G1	len=136	PredHel=2	Topology=i75-97o112-134i
ENSG00000159199	ENST00000503641	ENSP00000426094	ATP5G1	len=127	PredHel=2	Topology=i66-88o103-125i
